tenure_months,tenure_years,tenure_bucket,tenure_quartile,monthly_charges,total_charges,avg_monthly_spend,charge_per_service,estimated_clv,monthly_charge_quartile,total_services,service_diversity,premium_service_count,risk_score,risk_factors_count,tenure_contract_interaction,gender_male,is_senior,has_partner,has_dependents,has_family,senior_alone,phone_service_flag,multiple_lines_flag,has_internet,internet_fiber,internet_dsl,online_security_flag,online_backup_flag,device_protection_flag,tech_support_flag,streaming_tv_flag,streaming_movies_flag,has_security_bundle,has_support_bundle,has_streaming_bundle,contract_length,is_month_to_month,has_long_contract,payment_electronic_check,payment_mailed_check,payment_bank_transfer,payment_credit_card,has_auto_payment,paperless_billing_flag,is_new_customer,is_established,is_loyal,is_high_value,spending_trend,risk_mtm,risk_new,risk_echeck,risk_no_support,risk_high_charge,risk_fiber,high_risk_flag,new_high_value,mtm_high_value,senior_mtm,fiber_no_support,churn,customer_id
57,4.75,5,4,94.7,5468.95,95.94649122807017,15.783333333333333,6605.35,4,6,0.6666666666666666,3,3,2,57,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2972-YDYUW
28,2.3333333333333335,4,2,64.4,1802.15,64.3625,12.88,2574.9500000000003,2,5,0.5555555555555556,2,5,2,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,-1,1,0,1,0,0,0,1,0,0,0,0,0,1104-FEJAM
25,2.0833333333333335,4,2,26.8,733.55,29.342,13.4,1055.15,1,2,0.2222222222222222,0,1,1,25,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2809-ILCYT
47,3.9166666666666665,4,3,66.05,3021.45,64.28617021276595,13.209999999999999,3814.0499999999997,2,5,0.5555555555555556,3,0,0,47,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,5499-ECUTN
57,4.75,5,4,65.2,3687.85,64.69912280701755,10.866666666666667,4470.25,2,6,0.6666666666666666,3,3,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,4981-FLTMF
16,1.3333333333333333,3,2,85.05,1391.15,86.946875,21.2625,2411.75,3,4,0.4444444444444444,1,5,3,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,9121-PHQSR
5,0.4166666666666667,1,1,55.8,274.35,54.870000000000005,13.95,943.9499999999999,2,4,0.4444444444444444,2,5,2,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,-1,1,1,0,0,0,0,1,0,0,0,0,0,3113-IWHLC
17,1.4166666666666667,3,2,70.4,1214.05,71.41470588235293,35.2,2058.85,3,2,0.2222222222222222,0,6,4,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,3211-ILJTT
56,4.666666666666667,5,4,104.75,5510.65,98.40446428571428,14.964285714285714,6767.65,4,7,0.7777777777777778,4,1,1,56,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,-1,0,0,0,0,0,1,0,0,0,0,0,1,4612-THJBS
72,6.0,5,4,19.95,1322.85,18.372916666666665,19.95,1562.25,1,1,0.1111111111111111,0,1,1,144,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,1,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,4277-BWBML
21,1.75,3,2,94.25,1973.75,93.98809523809524,18.85,3104.75,4,5,0.5555555555555556,2,7,4,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,-1,1,0,1,1,0,1,1,0,1,1,1,1,4094-NSEDU
48,4.0,4,3,45.0,2196.3,45.75625,11.25,2736.3,2,4,0.4444444444444444,3,0,0,48,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0234-TEVTT
68,5.666666666666667,5,4,114.9,7843.55,115.34632352941176,12.766666666666667,9222.35,4,9,1.0,6,1,1,136,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4304-TSPVK
30,2.5,4,3,106.4,3211.9,107.06333333333333,15.200000000000001,4488.700000000001,4,7,0.7777777777777778,4,4,2,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1552-AAGRX
3,0.25,1,1,46.1,130.15,43.38333333333333,23.05,683.35,2,2,0.2222222222222222,0,6,3,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,-1,1,1,0,1,0,0,1,0,0,0,0,0,2637-FKFSY
14,1.1666666666666667,3,2,39.7,692.35,49.45357142857143,9.925,1168.75,2,4,0.4444444444444444,3,0,0,28,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9796-MVYXX
4,0.3333333333333333,1,1,20.05,85.5,21.375,20.05,326.1,1,1,0.1111111111111111,0,6,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,7874-ECPQJ
71,5.916666666666667,5,4,95.75,6849.4,96.47042253521126,15.958333333333334,7998.4,4,6,0.6666666666666666,3,1,1,142,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,2,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0020-INWCK
8,0.6666666666666666,2,1,24.4,203.95,25.49375,12.2,496.74999999999994,1,2,0.2222222222222222,0,1,1,8,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7089-RKVSZ
61,5.083333333333333,5,4,33.6,2117.2,34.708196721311474,11.200000000000001,2520.3999999999996,1,3,0.3333333333333333,2,3,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2683-JXWQQ
72,6.0,5,4,90.45,6565.85,91.19236111111111,15.075000000000001,7651.25,4,6,0.6666666666666666,3,1,1,144,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,2,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,9548-ZMVTX
5,0.4166666666666667,1,1,84.0,424.75,84.95,21.0,1432.75,3,4,0.4444444444444444,1,9,5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,8739-XNIKG
49,4.083333333333333,5,3,67.4,3306.85,67.48673469387755,11.233333333333334,4115.65,2,6,0.6666666666666666,4,0,0,98,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,2,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9755-JHNMN
8,0.6666666666666666,2,1,19.7,168.9,21.1125,19.7,405.29999999999995,1,1,0.1111111111111111,0,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3981-QSVQI
3,0.25,1,1,80.35,253.8,84.60000000000001,26.78333333333333,1218.0,3,3,0.3333333333333333,1,10,6,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2789-HQBOU
9,0.75,2,2,19.6,197.4,21.933333333333334,19.6,432.6,1,1,0.1111111111111111,0,1,1,18,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9424-CMPOG
67,5.583333333333333,5,4,54.2,3838.2,57.286567164179104,13.55,4488.6,2,4,0.4444444444444444,2,0,0,134,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,2,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5067-WJEUN
46,3.8333333333333335,4,3,45.2,2065.15,44.8945652173913,22.6,2607.55,2,2,0.2222222222222222,0,4,2,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,-1,1,0,0,1,0,0,0,0,0,0,0,0,3450-WXOAT
67,5.583333333333333,5,4,75.1,5064.45,75.58880597014925,10.728571428571428,5965.65,3,7,0.7777777777777778,4,0,0,67,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9251-WNSOD
55,4.583333333333333,5,3,19.7,1140.05,20.728181818181817,19.7,1376.4499999999998,1,1,0.1111111111111111,0,3,2,55,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,6974-DAFLI
33,2.75,4,3,72.75,2447.45,74.1651515151515,10.392857142857142,3320.45,3,7,0.7777777777777778,4,3,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2616-UUTFK
62,5.166666666666667,5,4,20.05,1263.9,20.385483870967743,20.05,1504.5,1,1,0.1111111111111111,0,1,1,124,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7064-JHXCE
1,0.08333333333333333,1,1,45.95,45.95,45.95,22.975,597.3500000000001,2,2,0.2222222222222222,0,6,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,5103-MHMHY
49,4.083333333333333,5,3,39.2,1838.15,37.51326530612245,13.066666666666668,2308.55,2,3,0.3333333333333333,2,5,2,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,-1,1,0,1,0,0,0,1,0,0,0,0,0,7989-AWGEH
1,0.08333333333333333,1,1,44.75,44.75,44.75,22.375,581.75,2,2,0.2222222222222222,0,8,4,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,4373-VVHQL
14,1.1666666666666667,3,2,82.65,1185.0,84.64285714285714,16.53,2176.8,3,5,0.5555555555555556,2,6,3,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,4559-UWIHT
18,1.5,3,2,93.9,1743.9,96.88333333333334,15.65,2870.7000000000003,4,6,0.6666666666666666,3,4,2,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,7268-IGMFD
1,0.08333333333333333,1,1,70.15,70.15,70.15,35.075,911.95,2,2,0.2222222222222222,0,10,6,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1846-XWOQN
1,0.08333333333333333,1,1,85.55,85.55,85.55,21.3875,1112.1499999999999,3,4,0.4444444444444444,2,6,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0235-KGSLC
72,6.0,5,4,117.15,8529.5,118.46527777777777,13.016666666666667,9935.3,4,9,1.0,6,1,1,144,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6650-BWFRT
64,5.333333333333333,5,4,99.25,6549.45,102.33515625,14.178571428571429,7740.45,4,7,0.7777777777777778,4,1,1,128,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,2,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,9570-KYEUA
69,5.75,5,4,112.55,7806.5,113.1376811594203,12.505555555555555,9157.1,4,9,1.0,6,1,1,138,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6993-YGFJV
1,0.08333333333333333,1,1,25.7,25.7,25.7,12.85,334.09999999999997,1,2,0.2222222222222222,0,8,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,2712-SYWAY
71,5.916666666666667,5,4,90.3,6287.3,88.55352112676057,10.033333333333333,7370.9,4,9,1.0,6,0,0,142,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,0,1,0,0,0,1,1,0,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0730-BGQGF
66,5.5,5,4,49.4,3251.85,49.27045454545454,16.466666666666665,3844.6499999999996,2,3,0.3333333333333333,1,0,0,66,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,5498-IBWPI
2,0.16666666666666666,1,1,19.4,50.6,25.3,19.4,283.4,1,1,0.1111111111111111,0,6,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,9101-NTIXF
71,5.916666666666667,5,4,109.7,7904.25,111.3274647887324,13.7125,9220.65,4,8,0.8888888888888888,6,1,1,142,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0013-SMEOE
11,0.9166666666666666,2,2,61.25,729.95,66.35909090909091,15.3125,1464.95,2,4,0.4444444444444444,2,2,1,11,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9314-QDMDW
47,3.9166666666666665,4,3,55.3,2654.05,56.469148936170214,13.825,3317.65,2,4,0.4444444444444444,2,5,2,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,9308-ANMVE
35,2.9166666666666665,4,3,70.3,2416.55,69.04428571428572,35.15,3260.15,2,2,0.2222222222222222,0,8,5,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,-1,1,0,1,1,1,1,1,0,0,0,1,1,2884-GBPFB
32,2.6666666666666665,4,3,106.35,3520.75,110.0234375,15.192857142857141,4796.95,4,7,0.7777777777777778,4,4,2,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,3757-NJYBX
60,5.0,5,4,103.75,5969.95,99.49916666666667,14.821428571428571,7214.95,4,7,0.7777777777777778,4,4,2,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,-1,1,0,0,0,0,1,0,0,1,0,0,0,3413-DHLPB
11,0.9166666666666666,2,2,19.5,226.8,20.61818181818182,19.5,460.8,1,1,0.1111111111111111,0,1,1,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7649-PHJVR
29,2.4166666666666665,4,3,39.5,1082.75,37.33620689655172,9.875,1556.75,2,4,0.4444444444444444,3,0,0,29,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,6114-TCFID
21,1.75,3,2,26.05,565.75,26.94047619047619,26.05,878.35,1,1,0.1111111111111111,0,7,4,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,3787-TRIAL
48,4.0,4,3,91.05,4370.75,91.05729166666667,18.21,5463.35,4,5,0.5555555555555556,2,4,2,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,2573-GYRUU
3,0.25,1,1,29.65,90.05,30.016666666666666,14.825,445.84999999999997,1,2,0.2222222222222222,1,5,2,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,5156-UMKOW
43,3.5833333333333335,4,3,50.2,2169.4,50.45116279069768,16.733333333333334,2771.8,2,3,0.3333333333333333,1,3,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1247-QBVSH
5,0.4166666666666667,1,1,105.3,550.6,110.12,15.042857142857143,1814.1999999999998,4,7,0.7777777777777778,4,8,4,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,6734-GMPVK
71,5.916666666666667,5,4,85.45,6300.85,88.7443661971831,10.68125,7326.25,3,8,0.8888888888888888,5,2,1,71,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6161-ERDGD
8,0.6666666666666666,2,1,19.8,160.05,20.00625,19.8,397.65000000000003,1,1,0.1111111111111111,0,3,2,8,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1226-JZNKR
8,0.6666666666666666,2,1,59.25,436.6,54.575,14.8125,1147.6,2,4,0.4444444444444444,1,6,3,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,-1,1,0,1,1,0,0,1,0,0,0,0,0,7318-EIVKO
20,1.6666666666666667,3,2,90.7,1781.35,89.0675,18.14,2869.75,4,5,0.5555555555555556,2,4,2,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,-1,1,0,0,0,0,1,0,0,1,0,0,0,3771-PZOBW
33,2.75,4,3,103.7,3467.0,105.06060606060606,14.814285714285715,4711.4,4,7,0.7777777777777778,4,1,1,33,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,5136-KCKGI
71,5.916666666666667,5,4,79.05,5552.5,78.20422535211267,19.7625,6501.1,3,4,0.4444444444444444,1,1,1,71,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,8231-BSWXX
31,2.5833333333333335,4,3,90.7,2835.5,91.46774193548387,18.14,3923.9,4,5,0.5555555555555556,2,3,2,31,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,6486-LHTMA
38,3.1666666666666665,4,3,95.0,3591.25,94.50657894736842,15.833333333333334,4731.25,4,6,0.6666666666666666,3,1,1,38,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,4083-BFNYK
1,0.08333333333333333,1,1,88.35,88.35,88.35,22.0875,1148.5499999999997,3,4,0.4444444444444444,2,9,5,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,3722-WPXTK
2,0.16666666666666666,1,1,30.25,63.75,31.875,15.125,426.75,1,2,0.2222222222222222,1,5,2,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,7389-KBFIT
12,1.0,2,2,49.85,617.15,51.42916666666667,12.4625,1215.35,2,4,0.4444444444444444,3,3,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7176-WIONM
9,0.75,2,2,93.0,870.25,96.69444444444444,15.5,1986.25,4,6,0.6666666666666666,4,4,2,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,5141-ZUVBH
11,0.9166666666666666,2,2,54.55,601.25,54.65909090909091,13.6375,1255.85,2,4,0.4444444444444444,2,5,2,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1089-HDMKP
6,0.5,1,1,19.7,111.65,18.608333333333334,19.7,348.04999999999995,1,1,0.1111111111111111,0,6,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-1,1,1,0,1,0,0,1,0,0,0,0,0,7623-HKYRK
71,5.916666666666667,5,4,84.8,6046.1,85.15633802816902,10.6,7063.700000000001,3,8,0.8888888888888888,6,0,0,71,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0310-SUCIN
42,3.5,4,3,94.45,3923.8,93.42380952380952,15.741666666666667,5057.200000000001,4,6,0.6666666666666666,3,1,1,42,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,5197-PYEPU
8,0.6666666666666666,2,1,94.2,777.3,97.1625,18.84,1907.7,4,5,0.5555555555555556,3,6,3,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,2929-ERCFZ
5,0.4166666666666667,1,1,96.25,512.45,102.49000000000001,19.25,1667.45,4,5,0.5555555555555556,3,8,4,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,7548-SEPYI
2,0.16666666666666666,1,1,70.7,141.45,70.725,35.35,989.8500000000001,3,2,0.2222222222222222,0,10,6,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,8835-VSDSE
45,3.75,4,3,20.85,892.15,19.825555555555557,20.85,1142.35,1,1,0.1111111111111111,0,1,1,90,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,6619-RPLQZ
28,2.3333333333333335,4,2,60.0,1682.05,60.073214285714286,10.0,2402.05,2,6,0.6666666666666666,5,0,0,28,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3275-RHRNE
43,3.5833333333333335,4,3,80.45,3398.9,79.04418604651163,20.1125,4364.3,3,4,0.4444444444444444,1,6,3,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,-1,1,0,1,0,0,1,1,0,1,0,1,0,3503-TYDAY
60,5.0,5,4,84.95,4984.85,83.08083333333335,10.61875,6004.25,3,8,0.8888888888888888,5,2,1,120,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,2,0,1,1,0,0,0,0,1,0,1,1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,6901-GOGZG
42,3.5,4,3,33.55,1445.3,34.41190476190476,11.183333333333332,1847.8999999999999,1,3,0.3333333333333333,2,0,0,42,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1623-NLDOT
